year,id,display_name,works_count,category,related_concepts
2024,https://openalex.org/T10627,Advanced Image and Video Retrieval Techniques,13603,Computer Vision,"[{""id"": ""https://openalex.org/T10888"", ""display_name"": ""Augmented Reality Applications"", ""category"": ""Machine Learning""}, {""id"": ""https://openalex.org/T11019"", ""display_name"": ""Image Enhancement Techniques"", ""category"": ""Computer Vision""}, {""id"": ""https://openalex.org/T13579"", ""display_name"": ""Image and Video Stabilization"", ""category"": ""Computer Vision""}]"
2024,https://openalex.org/T10331,Video Surveillance and Tracking Methods,13434,Computer Vision,"[{""id"": ""https://openalex.org/T10888"", ""display_name"": ""Augmented Reality Applications"", ""category"": ""Machine Learning""}, {""id"": ""https://openalex.org/T11019"", ""display_name"": ""Image Enhancement Techniques"", ""category"": ""Computer Vision""}, {""id"": ""https://openalex.org/T13579"", ""display_name"": ""Image and Video Stabilization"", ""category"": ""Computer Vision""}]"
2024,https://openalex.org/T10883,Ethics and Social Impacts of AI,12962,Explainable & Trustworthy AI,"[{""id"": ""https://openalex.org/T14236"", ""display_name"": ""Educational Tools and Methods"", ""category"": ""Machine Learning""}, {""id"": ""https://openalex.org/T11556"", ""display_name"": ""Poverty, Education, and Child Welfare"", ""category"": ""Machine Learning""}, {""id"": ""https://openalex.org/T11805"", ""display_name"": ""Agricultural economics and policies"", ""category"": ""Machine Learning""}]"
2024,https://openalex.org/T11948,Machine Learning in Materials Science,12243,Machine Learning,"[{""id"": ""https://openalex.org/T10310"", ""display_name"": ""Corrosion Behavior and Inhibition"", ""category"": ""Machine Learning""}, {""id"": ""https://openalex.org/T12358"", ""display_name"": ""Thermal and Kinetic Analysis"", ""category"": ""Machine Learning""}, {""id"": ""https://openalex.org/T12875"", ""display_name"": ""Thermal Expansion and Ionic Conductivity"", ""category"": ""Machine Learning""}]"
2024,https://openalex.org/T12697,Water Quality Monitoring Technologies,12002,Computer Vision,"[{""id"": ""https://openalex.org/T13804"", ""display_name"": ""Physical Activity and Education Research"", ""category"": ""Machine Learning""}, {""id"": ""https://openalex.org/T12911"", ""display_name"": ""Water Resources and Sustainability"", ""category"": ""Machine Learning""}, {""id"": ""https://openalex.org/T12724"", ""display_name"": ""Water-Energy-Food Nexus Studies"", ""category"": ""Machine Learning""}]"
2024,https://openalex.org/T10531,Advanced Vision and Imaging,11497,Computer Vision,"[{""id"": ""https://openalex.org/T10888"", ""display_name"": ""Augmented Reality Applications"", ""category"": ""Machine Learning""}, {""id"": ""https://openalex.org/T11019"", ""display_name"": ""Image Enhancement Techniques"", ""category"": ""Computer Vision""}, {""id"": ""https://openalex.org/T13579"", ""display_name"": ""Image and Video Stabilization"", ""category"": ""Computer Vision""}]"
2024,https://openalex.org/T13702,Machine Learning in Healthcare,11450,AI in Healthcare,"[{""id"": ""https://openalex.org/T13674"", ""display_name"": ""Computer Science and Engineering"", ""category"": ""Machine Learning""}, {""id"": ""https://openalex.org/T12380"", ""display_name"": ""Authorship Attribution and Profiling"", ""category"": ""Machine Learning""}, {""id"": ""https://openalex.org/T10951"", ""display_name"": ""Cryptographic Implementations and Security"", ""category"": ""Machine Learning""}]"
2024,https://openalex.org/T10688,Image and Signal Denoising Methods,11306,Computer Vision,"[{""id"": ""https://openalex.org/T10888"", ""display_name"": ""Augmented Reality Applications"", ""category"": ""Machine Learning""}, {""id"": ""https://openalex.org/T11019"", ""display_name"": ""Image Enhancement Techniques"", ""category"": ""Computer Vision""}, {""id"": ""https://openalex.org/T13579"", ""display_name"": ""Image and Video Stabilization"", ""category"": ""Computer Vision""}]"
2024,https://openalex.org/T10111,Remote Sensing in Agriculture,11286,Computer Vision,"[{""id"": ""https://openalex.org/T13490"", ""display_name"": ""Aquatic Ecosystems and Biodiversity"", ""category"": ""Machine Learning""}, {""id"": ""https://openalex.org/T12073"", ""display_name"": ""Isotope Analysis in Ecology"", ""category"": ""Machine Learning""}, {""id"": ""https://openalex.org/T10199"", ""display_name"": ""Wildlife Ecology and Conservation"", ""category"": ""Machine Learning""}]"
2024,https://openalex.org/T10791,Advanced Control Systems Optimization,10968,Optimization & Theory,"[{""id"": ""https://openalex.org/T14011"", ""display_name"": ""Elevator Systems and Control"", ""category"": ""Machine Learning""}, {""id"": ""https://openalex.org/T10972"", ""display_name"": ""Power Systems Fault Detection"", ""category"": ""Machine Learning""}, {""id"": ""https://openalex.org/T11053"", ""display_name"": ""Process Optimization and Integration"", ""category"": ""Optimization & Theory""}]"
2024,https://openalex.org/T11363,Dental Radiography and Imaging,10955,AI in Healthcare,"[{""id"": ""https://openalex.org/T11787"", ""display_name"": ""Oral and Maxillofacial Pathology"", ""category"": ""AI in Healthcare""}, {""id"": ""https://openalex.org/T10359"", ""display_name"": ""Dental Implant Techniques and Outcomes"", ""category"": ""Machine Learning""}, {""id"": ""https://openalex.org/T12145"", ""display_name"": ""Dental Anxiety and Anesthesia Techniques"", ""category"": ""Machine Learning""}]"
2024,https://openalex.org/T12128,AI in Service Interactions,10773,Robotics & Control,"[{""id"": ""https://openalex.org/T13674"", ""display_name"": ""Computer Science and Engineering"", ""category"": ""Machine Learning""}, {""id"": ""https://openalex.org/T12380"", ""display_name"": ""Authorship Attribution and Profiling"", ""category"": ""Machine Learning""}, {""id"": ""https://openalex.org/T10951"", ""display_name"": ""Cryptographic Implementations and Security"", ""category"": ""Machine Learning""}]"
2024,https://openalex.org/T10201,Speech Recognition and Synthesis,10457,Natural Language Processing,"[{""id"": ""https://openalex.org/T13674"", ""display_name"": ""Computer Science and Engineering"", ""category"": ""Machine Learning""}, {""id"": ""https://openalex.org/T12380"", ""display_name"": ""Authorship Attribution and Profiling"", ""category"": ""Machine Learning""}, {""id"": ""https://openalex.org/T10951"", ""display_name"": ""Cryptographic Implementations and Security"", ""category"": ""Machine Learning""}]"
2024,https://openalex.org/T10812,Human Pose and Action Recognition,10430,Computer Vision,"[{""id"": ""https://openalex.org/T10888"", ""display_name"": ""Augmented Reality Applications"", ""category"": ""Machine Learning""}, {""id"": ""https://openalex.org/T11019"", ""display_name"": ""Image Enhancement Techniques"", ""category"": ""Computer Vision""}, {""id"": ""https://openalex.org/T13579"", ""display_name"": ""Image and Video Stabilization"", ""category"": ""Computer Vision""}]"
2024,https://openalex.org/T13373,Data Mining and Machine Learning Applications,10160,Machine Learning,"[{""id"": ""https://openalex.org/T14414"", ""display_name"": ""Artificial Intelligence in Education"", ""category"": ""Machine Learning""}, {""id"": ""https://openalex.org/T12863"", ""display_name"": ""Web and Library Services"", ""category"": ""Machine Learning""}, {""id"": ""https://openalex.org/T11800"", ""display_name"": ""User Authentication and Security Systems"", ""category"": ""Machine Learning""}]"
2024,https://openalex.org/T13083,Advanced Text Analysis Techniques,9654,Graph & Network,"[{""id"": ""https://openalex.org/T13674"", ""display_name"": ""Computer Science and Engineering"", ""category"": ""Machine Learning""}, {""id"": ""https://openalex.org/T12380"", ""display_name"": ""Authorship Attribution and Profiling"", ""category"": ""Machine Learning""}, {""id"": ""https://openalex.org/T10951"", ""display_name"": ""Cryptographic Implementations and Security"", ""category"": ""Machine Learning""}]"
2024,https://openalex.org/T11689,Adversarial Robustness in Machine Learning,9631,Machine Learning,"[{""id"": ""https://openalex.org/T13674"", ""display_name"": ""Computer Science and Engineering"", ""category"": ""Machine Learning""}, {""id"": ""https://openalex.org/T12380"", ""display_name"": ""Authorship Attribution and Profiling"", ""category"": ""Machine Learning""}, {""id"": ""https://openalex.org/T10951"", ""display_name"": ""Cryptographic Implementations and Security"", ""category"": ""Machine Learning""}]"
2024,https://openalex.org/T13717,Advanced Algorithms and Applications,9593,Robotics & Control,"[{""id"": ""https://openalex.org/T14011"", ""display_name"": ""Elevator Systems and Control"", ""category"": ""Machine Learning""}, {""id"": ""https://openalex.org/T10972"", ""display_name"": ""Power Systems Fault Detection"", ""category"": ""Machine Learning""}, {""id"": ""https://openalex.org/T11053"", ""display_name"": ""Process Optimization and Integration"", ""category"": ""Optimization & Theory""}]"
2024,https://openalex.org/T10664,Sentiment Analysis and Opinion Mining,9523,Natural Language Processing,"[{""id"": ""https://openalex.org/T13674"", ""display_name"": ""Computer Science and Engineering"", ""category"": ""Machine Learning""}, {""id"": ""https://openalex.org/T12380"", ""display_name"": ""Authorship Attribution and Profiling"", ""category"": ""Machine Learning""}, {""id"": ""https://openalex.org/T10951"", ""display_name"": ""Cryptographic Implementations and Security"", ""category"": ""Machine Learning""}]"
2024,https://openalex.org/T11714,Multimodal Machine Learning Applications,9388,Natural Language Processing,"[{""id"": ""https://openalex.org/T10888"", ""display_name"": ""Augmented Reality Applications"", ""category"": ""Machine Learning""}, {""id"": ""https://openalex.org/T11019"", ""display_name"": ""Image Enhancement Techniques"", ""category"": ""Computer Vision""}, {""id"": ""https://openalex.org/T13579"", ""display_name"": ""Image and Video Stabilization"", ""category"": ""Computer Vision""}]"
2024,https://openalex.org/T12206,Vibration and Dynamic Analysis,9082,Machine Learning,"[{""id"": ""https://openalex.org/T14011"", ""display_name"": ""Elevator Systems and Control"", ""category"": ""Machine Learning""}, {""id"": ""https://openalex.org/T10972"", ""display_name"": ""Power Systems Fault Detection"", ""category"": ""Machine Learning""}, {""id"": ""https://openalex.org/T11053"", ""display_name"": ""Process Optimization and Integration"", ""category"": ""Optimization & Theory""}]"
2024,https://openalex.org/T10689,Remote-Sensing Image Classification,8992,Computer Vision,"[{""id"": ""https://openalex.org/T11479"", ""display_name"": ""Smart Cities and Technologies"", ""category"": ""Machine Learning""}, {""id"": ""https://openalex.org/T14145"", ""display_name"": ""Diverse Cultural Media Analysis"", ""category"": ""Machine Learning""}, {""id"": ""https://openalex.org/T12124"", ""display_name"": ""Engineering Education and Curriculum Development"", ""category"": ""Machine Learning""}]"
2024,https://openalex.org/T10052,Medical Image Segmentation Techniques,8960,AI in Healthcare,"[{""id"": ""https://openalex.org/T10888"", ""display_name"": ""Augmented Reality Applications"", ""category"": ""Machine Learning""}, {""id"": ""https://openalex.org/T11019"", ""display_name"": ""Image Enhancement Techniques"", ""category"": ""Computer Vision""}, {""id"": ""https://openalex.org/T13579"", ""display_name"": ""Image and Video Stabilization"", ""category"": ""Computer Vision""}]"
2024,https://openalex.org/T10220,Machine Fault Diagnosis Techniques,8817,AI in Healthcare,"[{""id"": ""https://openalex.org/T14011"", ""display_name"": ""Elevator Systems and Control"", ""category"": ""Machine Learning""}, {""id"": ""https://openalex.org/T10972"", ""display_name"": ""Power Systems Fault Detection"", ""category"": ""Machine Learning""}, {""id"": ""https://openalex.org/T11053"", ""display_name"": ""Process Optimization and Integration"", ""category"": ""Optimization & Theory""}]"
2024,https://openalex.org/T10237,Cryptography and Data Security,8744,Machine Learning,"[{""id"": ""https://openalex.org/T13674"", ""display_name"": ""Computer Science and Engineering"", ""category"": ""Machine Learning""}, {""id"": ""https://openalex.org/T12380"", ""display_name"": ""Authorship Attribution and Profiling"", ""category"": ""Machine Learning""}, {""id"": ""https://openalex.org/T10951"", ""display_name"": ""Cryptographic Implementations and Security"", ""category"": ""Machine Learning""}]"
2024,https://openalex.org/T11273,Advanced Graph Neural Networks,8504,Graph & Network,"[{""id"": ""https://openalex.org/T13674"", ""display_name"": ""Computer Science and Engineering"", ""category"": ""Machine Learning""}, {""id"": ""https://openalex.org/T12380"", ""display_name"": ""Authorship Attribution and Profiling"", ""category"": ""Machine Learning""}, {""id"": ""https://openalex.org/T10951"", ""display_name"": ""Cryptographic Implementations and Security"", ""category"": ""Machine Learning""}]"
